title,provider,subject,school,language,commitment_time,session,course_length(weeks),review count interval(강의시작일 + 강의수업길이 + 1분기<3개월>),review_count (from session start to the interval),total_review_count,total_review_average,pace,certification_available,url,level,price,,,
Innovation for Entrepreneurs: From Idea to Marketplace,Coursera,Entrepreneurship,"University of Maryland, College Park",English,3-5 hours a week,2015-01-05,5,2015-05-09,,10,4.8,In progress,Paid Certificate Available,https://www.class-central.com/mooc/2708/coursera-innovation-for-entrepreneurs-from-idea-to-marketplace,null,null,,,Self-Paced
Innovation for Entrepreneurs: From Idea to Marketplace,Coursera,Entrepreneurship,"University of Maryland, College Park",English,3-5 hours a week,2014-12-01,5,2015-04-05,,10,4.8,In progress,Paid Certificate Available,https://www.class-central.com/mooc/2708/coursera-innovation-for-entrepreneurs-from-idea-to-marketplace,null,null,,,Self-Paced
Innovation for Entrepreneurs: From Idea to Marketplace,Coursera,Entrepreneurship,"University of Maryland, College Park",English,3-5 hours a week,2014-10-27,5,2015-03-01,,10,4.3,In progress,Paid Certificate Available,https://www.class-central.com/mooc/2708/coursera-innovation-for-entrepreneurs-from-idea-to-marketplace,null,null,,,Self-Paced
Fundamentals of Graphic Design,Coursera,Music and Art,California Institute of the Arts,English,5-8 hours a week,2016-06-27,4,2016-10-25,,10,4.3,In progress,Paid Certificate Available,https://www.class-central.com/mooc/4792/coursera-fundamentals-of-graphic-design,null,null,,,Self-Paced
Fundamentals of Graphic Design,Coursera,Music and Art,California Institute of the Arts,English,5-8 hours a week,2016-06-13,4,2016-10-11,,10,4.3,In progress,Paid Certificate Available,https://www.class-central.com/mooc/4792/coursera-fundamentals-of-graphic-design,null,null,,,Self-Paced
Fundamentals of Graphic Design,Coursera,Music and Art,California Institute of the Arts,English,5-8 hours a week,2016-05-30,4,2016-09-27,,10,4.3,In progress,Paid Certificate Available,https://www.class-central.com/mooc/4792/coursera-fundamentals-of-graphic-design,null,null,,,Self-Paced
Fundamentals of Graphic Design,Coursera,Music and Art,California Institute of the Arts,English,5-8 hours a week,2016-05-16,4,2016-09-13,,10,4.3,In progress,Paid Certificate Available,https://www.class-central.com/mooc/4792/coursera-fundamentals-of-graphic-design,null,null,,,Self-Paced
Fundamentals of Graphic Design,Coursera,Music and Art,California Institute of the Arts,English,5-8 hours a week,2016-05-02,4,2016-08-30,,10,4.3,In progress,Paid Certificate Available,https://www.class-central.com/mooc/4792/coursera-fundamentals-of-graphic-design,null,null,,,Self-Paced
Fundamentals of Graphic Design,Coursera,Music and Art,California Institute of the Arts,English,5-8 hours a week,2016-04-18,4,2016-08-16,,10,4.3,In progress,Paid Certificate Available,https://www.class-central.com/mooc/4792/coursera-fundamentals-of-graphic-design,null,null,,,Self-Paced
Fundamentals of Graphic Design,Coursera,Music and Art,California Institute of the Arts,English,5-8 hours a week,2016-04-04,4,2016-08-02,,10,4.3,In progress,Paid Certificate Available,https://www.class-central.com/mooc/4792/coursera-fundamentals-of-graphic-design,null,null,,,Self-Paced
Fundamentals of Graphic Design,Coursera,Music and Art,California Institute of the Arts,English,5-8 hours a week,2016-03-21,4,2016-07-18,,10,4.3,In progress,Paid Certificate Available,https://www.class-central.com/mooc/4792/coursera-fundamentals-of-graphic-design,null,null,,,Self-Paced
Fundamentals of Graphic Design,Coursera,Music and Art,California Institute of the Arts,English,5-8 hours a week,2016-03-07,4,2016-07-04,,10,4.3,In progress,Paid Certificate Available,https://www.class-central.com/mooc/4792/coursera-fundamentals-of-graphic-design,null,null,,,Self-Paced
Fundamentals of Graphic Design,Coursera,Music and Art,California Institute of the Arts,English,5-8 hours a week,2016-02-22,4,2016-06-21,,10,3.4,In progress,Paid Certificate Available,https://www.class-central.com/mooc/4792/coursera-fundamentals-of-graphic-design,null,null,,,Self-Paced
Fundamentals of Graphic Design,Coursera,Music and Art,California Institute of the Arts,English,5-8 hours a week,2016-02-08,4,2016-06-07,,10,3.4,In progress,Paid Certificate Available,https://www.class-central.com/mooc/4792/coursera-fundamentals-of-graphic-design,null,null,,,Self-Paced
Fundamentals of Graphic Design,Coursera,Music and Art,California Institute of the Arts,English,5-8 hours a week,2016-01-25,4,2016-05-22,,10,3.4,In progress,Paid Certificate Available,https://www.class-central.com/mooc/4792/coursera-fundamentals-of-graphic-design,null,null,,,Self-Paced
Fundamentals of Graphic Design,Coursera,Music and Art,California Institute of the Arts,English,5-8 hours a week,2016-01-11,4,2016-05-08,,10,3.4,In progress,Paid Certificate Available,https://www.class-central.com/mooc/4792/coursera-fundamentals-of-graphic-design,null,null,,,Self-Paced
Fundamentals of Graphic Design,Coursera,Music and Art,California Institute of the Arts,English,5-8 hours a week,2015-12-28,4,2016-04-25,,10,3.4,In progress,Paid Certificate Available,https://www.class-central.com/mooc/4792/coursera-fundamentals-of-graphic-design,null,null,,,Self-Paced
Fundamentals of Graphic Design,Coursera,Music and Art,California Institute of the Arts,English,5-8 hours a week,2015-12-14,4,2016-04-11,,10,3.4,In progress,Paid Certificate Available,https://www.class-central.com/mooc/4792/coursera-fundamentals-of-graphic-design,null,null,,,Self-Paced
Fundamentals of Graphic Design,Coursera,Music and Art,California Institute of the Arts,English,5-8 hours a week,2015-11-30,4,2016-03-28,,10,3.4,In progress,Paid Certificate Available,https://www.class-central.com/mooc/4792/coursera-fundamentals-of-graphic-design,null,null,,,Self-Paced
Fundamentals of Graphic Design,Coursera,Music and Art,California Institute of the Arts,English,5-8 hours a week,2015-11-16,4,2016-03-14,,10,3.4,In progress,Paid Certificate Available,https://www.class-central.com/mooc/4792/coursera-fundamentals-of-graphic-design,null,null,,,Self-Paced
Fundamentals of Graphic Design,Coursera,Music and Art,California Institute of the Arts,English,5-8 hours a week,2015-11-02,4,2016-02-29,,10,3.4,In progress,Paid Certificate Available,https://www.class-central.com/mooc/4792/coursera-fundamentals-of-graphic-design,null,null,,,Self-Paced
Fundamentals of Graphic Design,Coursera,Music and Art,California Institute of the Arts,English,5-8 hours a week,2015-10-13,4,2016-02-10,,10,3.4,In progress,Paid Certificate Available,https://www.class-central.com/mooc/4792/coursera-fundamentals-of-graphic-design,null,null,,,Self-Paced
Welcome to Game Theory,Coursera,Economics,The University of Tokyo,English,4-5 hours a week,2016-06-27,4,2016-10-25,,10,3.4,In progress,Paid Certificate Available,https://www.class-central.com/mooc/2883/coursera-welcome-to-game-theory,null,null,,,Self-Paced
Welcome to Game Theory,Coursera,Economics,The University of Tokyo,English,4-5 hours a week,2015-02-04,4,2015-06-04,,10,3.4,In progress,Paid Certificate Available,https://www.class-central.com/mooc/2883/coursera-welcome-to-game-theory,null,null,,,Self-Paced
Creative Programming for Digital Media & Mobile Apps,Coursera,Software Development,University of London International Programmes,English,5-10 hours a week,2016-08-01,5,2016-12-05,,10,3.4,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/529/coursera-creative-programming-for-digital-media-mobile-apps,null,null,,,Self-Paced
Creative Programming for Digital Media & Mobile Apps,Coursera,Software Development,University of London International Programmes,English,5-10 hours a week,2016-06-06,5,2016-10-11,,10,3.4,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/529/coursera-creative-programming-for-digital-media-mobile-apps,null,null,,,Self-Paced
Creative Programming for Digital Media & Mobile Apps,Coursera,Software Development,University of London International Programmes,English,5-10 hours a week,2015-08-03,5,2015-12-07,,10,3.4,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/529/coursera-creative-programming-for-digital-media-mobile-apps,null,null,,,Self-Paced
Creative Programming for Digital Media & Mobile Apps,Coursera,Software Development,University of London International Programmes,English,5-10 hours a week,2014-06-23,5,2014-10-28,,10,3.4,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/529/coursera-creative-programming-for-digital-media-mobile-apps,null,null,,,Self-Paced
Creative Programming for Digital Media & Mobile Apps,Coursera,Software Development,University of London International Programmes,English,5-10 hours a week,2013-06-10,5,2013-10-15,,10,3.4,Upcoming,Paid Certificate Available,https://www.class-central.com/mooc/529/coursera-creative-programming-for-digital-media-mobile-apps,null,null,,,Self-Paced
"Søren Kierkegaard - Subjectivity, Irony and the Crisis of Modernity",Coursera,Philosophy,University of Copenhagen,English,4-6 hours a week,2015-10-06,8,2016-03-01,,10,3.4,Self Paced,Paid Certificate Available,https://www.class-central.com/mooc/667/coursera-sren-kierkegaard-subjectivity-irony-and-the-crisis-of-modernity,null,null,,,Self-Paced
"Søren Kierkegaard - Subjectivity, Irony and the Crisis of Modernity",Coursera,Philosophy,University of Copenhagen,English,4-6 hours a week,2015-10-05,8,2016-02-29,,10,3.4,Self Paced,Paid Certificate Available,https://www.class-central.com/mooc/667/coursera-sren-kierkegaard-subjectivity-irony-and-the-crisis-of-modernity,null,null,,,Self-Paced
"Søren Kierkegaard - Subjectivity, Irony and the Crisis of Modernity",Coursera,Philosophy,University of Copenhagen,English,4-6 hours a week,2015-03-09,8,2015-08-04,,10,3.4,Self Paced,Paid Certificate Available,https://www.class-central.com/mooc/667/coursera-sren-kierkegaard-subjectivity-irony-and-the-crisis-of-modernity,null,null,,,Self-Paced
"Søren Kierkegaard - Subjectivity, Irony and the Crisis of Modernity",Coursera,Philosophy,University of Copenhagen,English,4-6 hours a week,2014-10-06,8,2015-03-01,,10,3.4,Self Paced,Paid Certificate Available,https://www.class-central.com/mooc/667/coursera-sren-kierkegaard-subjectivity-irony-and-the-crisis-of-modernity,null,null,,,Self-Paced
"Søren Kierkegaard - Subjectivity, Irony and the Crisis of Modernity",Coursera,Philosophy,University of Copenhagen,English,4-6 hours a week,2013-10-07,8,2014-03-02,,10,3.9,Self Paced,Paid Certificate Available,https://www.class-central.com/mooc/667/coursera-sren-kierkegaard-subjectivity-irony-and-the-crisis-of-modernity,null,null,,,Self-Paced
The Power of Macroeconomics: Economic Principles in the Real World,Coursera,Economics,"University of California, Irvine",English,2-4 hours a week,2015-02-06,13,2015-08-08,,10,3.9,Self Paced,Paid Certificate Available,https://www.class-central.com/mooc/1050/coursera-the-power-of-macroeconomics-economic-principles-in-the-real-world,null,null,,,Self-Paced
The Power of Macroeconomics: Economic Principles in the Real World,Coursera,Economics,"University of California, Irvine",English,2-4 hours a week,2014-10-06,13,2015-04-05,,10,3.9,Self Paced,Paid Certificate Available,https://www.class-central.com/mooc/1050/coursera-the-power-of-macroeconomics-economic-principles-in-the-real-world,null,null,,,Self-Paced
The Power of Macroeconomics: Economic Principles in the Real World,Coursera,Economics,"University of California, Irvine",English,2-4 hours a week,2014-06-21,13,2014-12-20,,10,3.9,Self Paced,Paid Certificate Available,https://www.class-central.com/mooc/1050/coursera-the-power-of-macroeconomics-economic-principles-in-the-real-world,null,null,,,Self-Paced
The Power of Macroeconomics: Economic Principles in the Real World,Coursera,Economics,"University of California, Irvine",English,2-4 hours a week,2014-03-31,13,2014-09-30,,10,3.9,Self Paced,Paid Certificate Available,https://www.class-central.com/mooc/1050/coursera-the-power-of-macroeconomics-economic-principles-in-the-real-world,null,null,,,Self-Paced
The Power of Macroeconomics: Economic Principles in the Real World,Coursera,Economics,"University of California, Irvine",English,2-4 hours a week,2014-01-06,13,2014-07-07,,10,3.9,Self Paced,Paid Certificate Available,https://www.class-central.com/mooc/1050/coursera-the-power-of-macroeconomics-economic-principles-in-the-real-world,null,null,,,Self-Paced
The Power of Macroeconomics: Economic Principles in the Real World,Coursera,Economics,"University of California, Irvine",English,2-4 hours a week,2013-09-16,13,2014-03-16,,10,3.9,Self Paced,Paid Certificate Available,https://www.class-central.com/mooc/1050/coursera-the-power-of-macroeconomics-economic-principles-in-the-real-world,null,null,,,Self-Paced
Web Intelligence and Big Data,Coursera,Data Science and Big Data,IIT (Indian Institute of Technology Delhi),English,3-4 hours a week,2014-04-20,9,2014-09-22,,10,3.9,Finished,Certificate Available,https://www.class-central.com/mooc/454/coursera-web-intelligence-and-big-data,null,null,,,Self-Paced
Web Intelligence and Big Data,Coursera,Data Science and Big Data,IIT (Indian Institute of Technology Delhi),English,3-4 hours a week,2013-08-26,9,2014-01-28,,10,3.9,Finished,Certificate Available,https://www.class-central.com/mooc/454/coursera-web-intelligence-and-big-data,null,null,,,Self-Paced
Web Intelligence and Big Data,Coursera,Data Science and Big Data,IIT (Indian Institute of Technology Delhi),English,3-4 hours a week,2013-03-24,9,2013-08-26,,10,3.9,Finished,Certificate Available,https://www.class-central.com/mooc/454/coursera-web-intelligence-and-big-data,null,null,,,Self-Paced
Web Intelligence and Big Data,Coursera,Data Science and Big Data,IIT (Indian Institute of Technology Delhi),English,3-4 hours a week,2012-08-27,9,2013-01-29,,10,3.9,Finished,Certificate Available,https://www.class-central.com/mooc/454/coursera-web-intelligence-and-big-data,null,null,,,Self-Paced
Human-Computer Interaction,Coursera,Design & Creativity,"University of California, San Diego",English,10-12 hours a week,2014-06-30,9,2014-12-01,,10,3.9,Finished,Certificate Available,https://www.class-central.com/mooc/306/coursera-human-computer-interaction,null,null,,,Self-Paced
Human-Computer Interaction,Coursera,Design & Creativity,"University of California, San Diego",English,10-12 hours a week,2013-10-07,9,2014-03-09,,10,3.9,Finished,Certificate Available,https://www.class-central.com/mooc/306/coursera-human-computer-interaction,null,null,,,enrollment_closed
Human-Computer Interaction,Coursera,Design & Creativity,"University of California, San Diego",English,10-12 hours a week,2013-03-31,9,2013-09-02,,10,3.9,Finished,Certificate Available,https://www.class-central.com/mooc/306/coursera-human-computer-interaction,null,null,,,Self-Paced
Human-Computer Interaction,Coursera,Design & Creativity,"University of California, San Diego",English,10-12 hours a week,2012-09-24,9,2013-02-26,,10,3.9,Finished,Certificate Available,https://www.class-central.com/mooc/306/coursera-human-computer-interaction,null,null,,,Self-Paced
