,V1,V2,V3,V4,V5
https://www.class-central.com/mooc/1808/coursera-the-meat-we-eat,muscle,agriculture,production,cooking,meat
https://www.class-central.com/mooc/2289/coursera-collaboration-and-communication-in-healthcare-interprofessional-practice,interprofessional,collaborative,conflict,membership,describe
https://www.class-central.com/mooc/3497/coursera-cracking-the-creativity-code-part-1-discovering-ideas,zoom,creativity,creative,zizozi,ideas
https://www.class-central.com/mooc/3280/coursera-public-private-partnerships-ppp-how-can-ppps-help-deliver-better-services,ppps,ppp,infrastructure,track,private
https://www.class-central.com/mooc/2010/coursera-presumed-innocent-the-social-science-of-wrongful-conviction,wrongful,conviction,convictions,convicted,eyewitness
https://www.class-central.com/mooc/2785/coursera-human-computer-interaction-design,design,prototyping,excellent,interfaces,humancentered
https://www.class-central.com/mooc/2786/coursera-interaction-techniques,gestural,interfaces,interaction,designyou,graphic
https://www.class-central.com/mooc/2288/coursera-introduction-to-acoustics-part-2,space,propagation,impedance,sound,sphere
https://www.class-central.com/mooc/3024/coursera-big-data-science-with-the-bd2k-lincs-data-coordination-and-integration-center,lincs,data,bdklincs,perturbations,metadata
https://www.class-central.com/mooc/4320/coursera-introduction-to-optobotics,optobotics,robotic,optical,components,optics
https://www.class-central.com/mooc/1769/coursera-preventing-chronic-pain-a-human-systems-approach,pain,chronic,care,health,believed
https://www.class-central.com/mooc/4252/coursera-introduction-to-reproduction,reproductive,hormones,sperm,oocyte,maturation
https://www.class-central.com/mooc/1772/coursera-the-olympic-games-and-the-media,los,juegos,olmpicos,olympic,comunicacin
https://www.class-central.com/mooc/2739/coursera-qualitative-research-methods,qualitative,graded,analysis,week,interpretation
https://www.class-central.com/mooc/4864/coursera-quantitative-formal-modeling-and-worst-case-performance-analysis,consumptionproduction,petrinet,prefix,dataflow,moduleweek
https://www.class-central.com/mooc/1034/coursera-major-depression-in-the-population-a-public-health-approach,depressive,disorder,depression,mental,disorders
https://www.class-central.com/mooc/1392/coursera-sports-and-building-aerodynamics,aerodynamics,wind,aerodynamic,windtunnel,fluid
https://www.class-central.com/mooc/4826/coursera-introduction-to-quantum-optics,quantum,hamiltonian,rabi,bloch,splitter
https://www.class-central.com/mooc/5043/coursera-mri-fundamentals,echo,mri,imaging,spin,tweighting
https://www.class-central.com/mooc/5236/coursera-paleontology-theropod-dinosaurs-and-the-origin-of-birds,birds,theropods,dinosaurs,theropod,coelurosaurs
https://www.class-central.com/mooc/3789/coursera-deafness-in-the-21st-century,deaf,deafness,amplification,hearing,centred
https://www.class-central.com/mooc/4087/coursera-global-environmental-management,polluting,water,environmental,resources,managed
https://www.class-central.com/mooc/1328/coursera-turn-down-the-heat-from-climate-science-to-action,climate,impacts,regional,change,action
https://www.class-central.com/mooc/1363/coursera-subsistence-marketplaces,subsistence,marketplaces,marketplace,module,bottomup
https://www.class-central.com/mooc/3542/coursera-how-to-teach-us,high,tech,significant,schedule,student
https://www.class-central.com/mooc/4280/coursera-games-sensors-and-media,game,sounds,games,sensors,leveraging
https://www.class-central.com/mooc/4285/coursera-business-intelligence-concepts-tools-and-applications,dss,dashboards,dashboard,business,decision
https://www.class-central.com/mooc/4355/coursera-the-modern-world-part-two-global-history-since-1910,era,cataclysmic,crackup,communities,struggles
https://www.class-central.com/mooc/4773/coursera-leadership-through-design-innovation,prototypes,innovation,design,opportunities,organization
https://www.class-central.com/mooc/5029/coursera-robotics-computational-motion-planning,configuration,space,robot,planning,graphbased
https://www.class-central.com/mooc/5031/coursera-mechanics-of-materials-i-fundamentals-of-stress-strain-and-axial-loading,strain,stress,mohrs,plane,circle
https://www.class-central.com/mooc/5411/coursera-converter-circuits,converter,switching,conduction,discontinuous,understand
https://www.class-central.com/mooc/5529/coursera-pricing-strategy,pricing,price,products,customers,profit
https://www.class-central.com/mooc/5485/coursera-pharmaceutical-and-medical-device-innovations,medical,pharmaceutical,market,device,bench
https://www.class-central.com/mooc/5497/coursera-web-application-development-basic-concepts,web,application,software,frameworks,middleware
https://www.class-central.com/mooc/5505/coursera-cracking-the-creativity-code-discovering-ideas,zoom,creativity,proven,ideas,creative
https://www.class-central.com/mooc/6192/coursera-finance-for-everyone-markets,rates,markets,stocks,interest,culminating
https://www.class-central.com/mooc/6399/coursera-behavioral-investing,biases,behavioral,finance,psychographic,aversion
https://www.class-central.com/mooc/3283/coursera-foundations-for-global-health-responders,health,global,humanitarian,burkle,burden
https://www.class-central.com/mooc/3555/coursera-molecular-evolution-bioinformatics-iv,rex,sars,gave,peptides,tree
https://www.class-central.com/mooc/5032/coursera-robotics-mobility,mobility,httpswwwcourseraorglearnroboticsmobilityresourcespqyoc,legged,bibliography,composition
https://www.class-central.com/mooc/5246/coursera-firm-level-economics-consumer-and-producer-behavior,allocation,intervention,scarcity,price,equilibrium
https://www.class-central.com/mooc/5436/coursera-pro-tools-basics,pro,audio,midi,tools,mixing
https://www.class-central.com/mooc/5455/coursera-introduction-to-imagemaking,images,spreads,composition,imagebased,juxtaposition
https://www.class-central.com/mooc/5532/coursera-principles-of-photo-composition-and-digital-image-post-production,camera,photographers,elements,smartphone,composition
https://www.class-central.com/mooc/5549/coursera-international-hospitality-healthcare-services-marketing,hospitality,industry,unique,characteristics,healthcare
https://www.class-central.com/mooc/5479/coursera-algorithms-on-graphs,graphs,algorithms,shortest,paths,networks
https://www.class-central.com/mooc/5481/coursera-decision-making-and-scenarios,cash,statements,net,npv,criteria
https://www.class-central.com/mooc/5789/coursera-build-your-professional-eportfolio-in-english,eportfolio,resume,write,headline,instagram
https://www.class-central.com/mooc/5816/coursera-how-to-write-and-publish-a-scientific-paper-project-centered-course,paper,writing,sowhat,finished,loose
https://www.class-central.com/mooc/5619/coursera-strengthening-your-widening-network,meetings,communication,organisational,workplace,globalised
https://www.class-central.com/mooc/5861/coursera-creating-and-developing-a-tech-startup,tech,financing,adventure,company,familiarize
https://www.class-central.com/mooc/5986/coursera-3d-printing-applications,printing,objects,manufacturing,customization,ondemand
https://www.class-central.com/mooc/6080/coursera-understanding-financial-statements-company-performance,income,statement,statements,financial,accounting
https://www.class-central.com/mooc/4263/coursera-content-advertising-social-imc,marketing,integrated,social,advertising,paidownedearned
https://www.class-central.com/mooc/4237/coursera-internet-of-things-multimedia-technologies,codecs,vision,media,bandwidth,computer
https://www.class-central.com/mooc/4617/coursera-teach-english-now-theories-of-second-language-acquisition,devil,angel,affectivehumanistic,audiolingual,approaches
https://www.class-central.com/mooc/5242/coursera-business-strategy,strategic,positioning,competitive,advantage,strategy
https://www.class-central.com/mooc/5615/coursera-planning-principled-proposing-proofing-and-practicing-to-a-success-plan,business,milestones,planning,proposition,jobs
https://www.class-central.com/mooc/5499/coursera-channel-management-and-retailing,retail,distribution,retailers,retailing,channel
https://www.class-central.com/mooc/5728/coursera-creating-synthesizer-sounds-for-electronic-music-project-centered-course,patches,etudes,draft,strobe,music
https://www.class-central.com/mooc/5711/coursera-writing-professional-email-and-memos-project-centered-course,emailmemo,emailsmemos,memo,writing,emails
https://www.class-central.com/mooc/5963/coursera-modern-american-poetry,modernisms,poets,faculty,poems,poetry
https://www.class-central.com/mooc/5968/coursera-teaching-efl-esl-reading-a-task-based-approach,reading,taskbased,teaching,tblt,language
https://www.class-central.com/mooc/6017/coursera-innovating-solutions-for-aging-populations,rehabilitation,diabetes,health,digirehab,care
https://www.class-central.com/mooc/6043/coursera-business-english-basics,business,english,communications,vocabulary,language
https://www.class-central.com/mooc/5987/coursera-foundations-of-professional-identity,fired,job,find,recognizing,values
https://www.class-central.com/mooc/5994/coursera-shaping-your-professional-brand,apologizing,cognitive,listening,constructive,professional
https://www.class-central.com/mooc/6079/coursera-understanding-financial-statements-company-position,sheet,balance,accounting,statements,financial
https://www.class-central.com/mooc/6093/coursera-finance-building-a-robust-business,operational,nfo,finance,sheet,companys
https://www.class-central.com/mooc/6098/coursera-linear-regression-and-modeling,regression,linear,multiple,numerical,variables
https://www.class-central.com/mooc/6290/coursera-functional-program-design-in-scala,functional,scala,programming,state,monads
https://www.class-central.com/mooc/6303/coursera-portfolio-and-risk-management,investment,portfolio,student,concept,risk
https://www.class-central.com/mooc/6466/coursera-big-data-modeling-and-management-systems,data,big,modeling,management,clicking
https://www.class-central.com/mooc/6497/coursera-ideas-from-the-history-of-graphic-design,designers,bauhaus,modernism,design,recognized
https://www.class-central.com/mooc/2749/coursera-digital-marketing-channels-planning,campaign,digital,channels,marketing,online
https://www.class-central.com/mooc/3557/coursera-finding-mutations-in-dna-and-proteins-bioinformatics-vi,mutations,diseasecausing,hiv,locate,week
https://www.class-central.com/mooc/4199/coursera-relational-database-support-for-data-warehouses,sql,materialized,warehouses,subtotal,data
https://www.class-central.com/mooc/4194/coursera-conflict-resolution-skills,conflict,resolution,listening,positive,collaborative
https://www.class-central.com/mooc/4315/coursera-game-development-for-modern-platforms,game,unity,troubles,platformer,platforms
https://www.class-central.com/mooc/4346/coursera-advanced-data-structures-in-java,graph,route,weighted,graphs,map
https://www.class-central.com/mooc/4327/coursera-toward-the-future-of-ios-development-with-swift,swift,ios,iphone,application,programming
https://www.class-central.com/mooc/4841/coursera-learning-mindsets-skills,mindsets,dialogue,skills,educational,explained
https://www.class-central.com/mooc/5027/coursera-teach-english-now-lesson-design-and-assessment,introduced,lesson,independent,presenting,instruction
https://www.class-central.com/mooc/5414/coursera-magnetics-for-power-electronic-converters,magnetic,inductors,inductance,transformers,losses
